L,,R,,G,,B
,13.000,113.000,113.000
,14.000,110.000,109.000
,11.000,105.000,104.000
,9.000,103.000,102.000
,14.000,106.000,103.000
,16.000,108.000,105.000
,15.000,107.000,104.000
,16.000,108.000,105.000
,12.000,107.000,103.000
,7.000,102.000,98.000
,5.000,100.000,96.000
,9.000,104.000,100.000
,14.000,109.000,105.000
,15.000,110.000,106.000
,12.000,107.000,103.000
,11.000,106.000,102.000
,11.000,106.000,102.000
,12.000,107.000,103.000
,12.000,107.000,103.000
,11.000,106.000,102.000
,9.000,104.000,100.000
,10.000,105.000,101.000
,12.000,106.000,105.000
,13.000,107.000,106.000
,12.000,106.000,105.000
,14.000,108.000,107.000
,14.000,108.000,107.000
,10.000,106.000,104.000
,9.000,107.000,106.000
,13.000,111.000,110.000
,12.000,112.000,112.000
,11.000,114.000,113.000
,11.000,115.000,116.000
,9.000,115.000,115.000
,5.000,113.000,115.000
,7.000,117.000,118.000
,5.000,117.000,119.000
,5.000,120.000,123.000
,3.000,121.000,125.000
,0.000,119.000,123.000
,0.000,122.000,125.000
,0.000,122.000,125.000
,0.000,121.000,126.000
,0.000,123.000,128.000
,0.000,123.000,125.000
,0.000,123.000,125.000
,0.000,123.000,125.000
,1.000,125.000,127.000
,1.000,126.000,128.000
,1.000,126.000,128.000
,1.000,126.000,128.000
,1.000,126.000,128.000
,0.000,127.000,128.000
,0.000,127.000,128.000
,0.000,128.000,129.000
,0.000,128.000,129.000
,0.000,130.000,130.000
,0.000,129.000,129.000
,0.000,130.000,130.000
,1.000,131.000,131.000
,1.000,131.000,129.000
,0.000,130.000,128.000
,0.000,130.000,128.000
,0.000,130.000,128.000
,0.000,130.000,128.000
,0.000,129.000,127.000
,0.000,131.000,126.000
,1.000,132.000,127.000
,2.000,133.000,128.000
,1.000,132.000,127.000
,0.000,129.000,124.000
,0.000,129.000,124.000
,0.000,129.000,124.000
,0.000,129.000,124.000
,0.000,129.000,124.000
,0.000,129.000,124.000
,0.000,131.000,125.000
,0.000,131.000,125.000
,1.000,132.000,124.000
,2.000,133.000,125.000
,1.000,133.000,122.000
,0.000,132.000,121.000
,0.000,131.000,120.000
,0.000,129.000,117.000
,0.000,130.000,118.000
,2.000,129.000,118.000
,3.000,130.000,119.000
,0.000,127.000,116.000
,0.000,126.000,115.000
,1.000,128.000,117.000
,4.000,131.000,120.000
,2.000,130.000,117.000
,0.000,129.000,115.000
,0.000,129.000,115.000
,0.000,128.000,115.000
,0.000,126.000,113.000
,0.000,125.000,113.000
,1.000,127.000,115.000
,1.000,125.000,114.000
,0.000,124.000,113.000
,1.000,125.000,114.000
,1.000,125.000,114.000
,0.000,120.000,111.000
,0.000,119.000,110.000
,3.000,123.000,114.000
,3.000,123.000,114.000
,2.000,119.000,111.000
,3.000,120.000,112.000
,8.000,125.000,117.000
,9.000,126.000,118.000
,6.000,121.000,114.000
,7.000,120.000,114.000
